,model1,model2,mro_model1,mro_model2,mip,GRD
15565,GCF_001425445.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.69444 (25/36),0.59524 (25/42),5,0.02806973696175296
15566,GCF_001425445.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.77778 (28/36),0.70000 (28/40),8,1.257198822266774
15567,GCF_001425445.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.72222 (26/36),0.59091 (26/44),9,0.8491694340751752
15568,GCF_001421605.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.88889 (32/36),0.76190 (32/42),15,0.7940579006893582
15569,GCF_001421605.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.83333 (30/36),0.88235 (30/34),14,0.2181322980533839
15570,GCF_001421605.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.77778 (28/36),0.71795 (28/39),5,1.2402162282647062
15571,GCF_001421605.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.69444 (25/36),0.69444 (25/36),9,0.13612623675480343
15572,GCF_001421605.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.88889 (32/36),0.88889 (32/36),11,0.4325758215640035
15573,GCF_001421605.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.80556 (29/36),0.82857 (29/35),2,0.435389504515108
15574,GCF_001421605.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.86111 (31/36),0.72093 (31/43),10,0.8724720977553652
15575,GCF_001421605.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.69444 (25/36),0.58140 (25/43),12,0.2344844526966895
15576,GCF_001421605.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.83333 (30/36),0.88235 (30/34),12,0.21317698654275852
15577,GCF_001421605.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.66667 (24/36),0.61538 (24/39),12,0.030535496296438855
15578,GCF_001421605.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.88889 (32/36),0.78049 (32/41),9,0.09079709111173616
15579,GCF_001421605.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.88889 (32/36),0.80000 (32/40),2,0.05032459179528475
15580,GCF_001421605.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.69444 (25/36),0.67568 (25/37),7,0.14771897320667127
15581,GCF_001421605.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.83333 (30/36),0.83333 (30/36),11,0.058963146585028575
15582,GCF_001421605.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.77778 (28/36),0.68293 (28/41),17,0.09150276125190156
15583,GCF_001421605.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.91667 (33/36),0.89189 (33/37),13,0.2278104042704823
15584,GCF_001421605.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.86111 (31/36),0.81579 (31/38),9,0.7653244406645251
15585,GCF_001421605.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.75000 (27/36),0.62791 (27/43),4,0.31163953698799535
15586,GCF_001421605.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.86111 (31/36),0.86111 (31/36),10,0.4974154285102777
15587,GCF_001421605.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.83333 (30/36),0.88235 (30/34),8,0.5925129310523956
15588,GCF_001421605.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.88889 (32/36),0.84211 (32/38),13,0.001666192415502735
15589,GCF_001421605.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.75000 (27/36),0.72973 (27/37),10,0.4079859835541249
15590,GCF_001421605.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.91667 (33/36),0.89189 (33/37),10,0.009800646671964845
15591,GCF_001421605.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.86111 (31/36),0.75610 (31/41),5,0.3712588507652512
15592,GCF_001421605.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.80556 (29/36),0.70732 (29/41),6,0.07680272448534271
15593,GCF_001421605.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.69444 (25/36),0.65789 (25/38),11,0.030101038033093584
15594,GCF_001421605.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.88889 (32/36),0.82051 (32/39),15,0.7995584748297134
15595,GCF_001421605.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.72222 (26/36),0.70270 (26/37),14,0.041430538171342075
15596,GCF_001421605.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.55556 (20/36),0.66667 (20/30),8,0.30312946959064396
15597,GCF_001421605.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.88889 (32/36),0.74419 (32/43),7,0.90549398834763
15598,GCF_001421605.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.66667 (24/36),0.60000 (24/40),7,0.4755305341242961
15599,GCF_001421605.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.69444 (25/36),0.59524 (25/42),5,0.508303560353037
15600,GCF_001421605.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.72222 (26/36),0.74286 (26/35),11,0.06872858671089141
15601,GCF_001421605.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.83333 (30/36),0.88235 (30/34),17,0.16779608316090605
15602,GCF_001421605.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.91667 (33/36),0.78571 (33/42),4,0.05309061379914792
15603,GCF_001421605.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.88889 (32/36),0.86486 (32/37),15,0.6281563874217808
15604,GCF_001421605.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.86111 (31/36),0.79487 (31/39),11,0.23762787987242628
15605,GCF_001421605.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.72222 (26/36),0.86667 (26/30),4,0.654989986820628
15606,GCF_001421605.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.72222 (26/36),0.65000 (26/40),5,0.7921590241661998
15607,GCF_001421605.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.77778 (28/36),0.66667 (28/42),5,0.09957155405193896
15608,GCF_001421605.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.77778 (28/36),0.70000 (28/40),7,1.1104200003418494
15609,GCF_001421605.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.80556 (29/36),0.65909 (29/44),5,0.7289235308806292
15610,GCF_001422525.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.69048 (29/42),0.85294 (29/34),21,0.4727939679099736
15611,GCF_001422525.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.66667 (28/42),0.71795 (28/39),6,0.24868669367030483
15612,GCF_001422525.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.61905 (26/42),0.72222 (26/36),15,1.0382762512302628
15613,GCF_001422525.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.73810 (31/42),0.86111 (31/36),13,0.2523301550144607
15614,GCF_001422525.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.64286 (27/42),0.77143 (27/35),13,0.24987530913796907
15615,GCF_001422525.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.80952 (34/42),0.79070 (34/43),10,2.359323360798125
15616,GCF_001422525.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.69048 (29/42),0.67442 (29/43),9,1.2147365856384995
15617,GCF_001422525.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.69048 (29/42),0.85294 (29/34),13,0.47880970426402425
15618,GCF_001422525.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.57143 (24/42),0.61538 (24/39),8,0.8488403490713093
15619,GCF_001422525.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.83333 (35/42),0.85366 (35/41),16,0.9569531393578258
15620,GCF_001422525.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.73810 (31/42),0.77500 (31/40),12,0.8843431321985072
15621,GCF_001422525.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.61905 (26/42),0.70270 (26/37),11,1.0590742916523441
15622,GCF_001422525.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.73810 (31/42),0.86111 (31/36),11,0.6941646236460075
15623,GCF_001422525.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.69048 (29/42),0.70732 (29/41),16,0.6436586002141838
15624,GCF_001422525.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.73810 (31/42),0.83784 (31/37),6,1.20276295632988
15625,GCF_001422525.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.69048 (29/42),0.76316 (29/38),11,0.016276588803061917
15626,GCF_001422525.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.73810 (31/42),0.72093 (31/43),9,1.3531572741896594
15627,GCF_001422525.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.73810 (31/42),0.86111 (31/36),3,0.19810298901091036
15628,GCF_001422525.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.69048 (29/42),0.85294 (29/34),20,0.1265578229896271
15629,GCF_001422525.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.73810 (31/42),0.81579 (31/38),18,0.7910736273956432
15630,GCF_001422525.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.66667 (28/42),0.75676 (28/37),9,0.27420153442191625
15631,GCF_001422525.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.78571 (33/42),0.89189 (33/37),13,0.8116408282829188
15632,GCF_001422525.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.66667 (28/42),0.68293 (28/41),7,0.3083291310666957
15633,GCF_001422525.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.64286 (27/42),0.65854 (27/41),12,0.9318464353466032
15634,GCF_001422525.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.59524 (25/42),0.65789 (25/38),18,0.848060905791435
15635,GCF_001422525.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.92857 (39/42),1.00000 (39/39),9,0.0030659958847389663
15636,GCF_001422525.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.69048 (29/42),0.78378 (29/37),16,0.8683866850253192
15637,GCF_001422525.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.50000 (21/42),0.70000 (21/30),9,0.37673035761580137
15638,GCF_001422525.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.80952 (34/42),0.79070 (34/43),14,0.062113986184951495
15639,GCF_001422525.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.66667 (28/42),0.70000 (28/40),5,0.2158731108563346
15640,GCF_001422525.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.61905 (26/42),0.61905 (26/42),9,0.18945413101676659
15641,GCF_001422525.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.64286 (27/42),0.77143 (27/35),11,0.9173609646810955
15642,GCF_001422525.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.71429 (30/42),0.88235 (30/34),15,0.5362766895340072
15643,GCF_001422525.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.73810 (31/42),0.73810 (31/42),13,0.8893055358280182
15644,GCF_001422525.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.76190 (32/42),0.86486 (32/37),10,0.10189531825634053
15645,GCF_001422525.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.73810 (31/42),0.79487 (31/39),12,1.2203760759983713
15646,GCF_001422525.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.61905 (26/42),0.86667 (26/30),15,0.08402945937802905
15647,GCF_001422525.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.66667 (28/42),0.70000 (28/40),5,0.0010595468914376082
15648,GCF_001422525.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.64286 (27/42),0.64286 (27/42),4,0.9726950339200013
15649,GCF_001422525.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.66667 (28/42),0.70000 (28/40),9,0.17633884588178383
15650,GCF_001422525.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.76190 (32/42),0.72727 (32/44),7,0.03767336648799695
15651,GCF_001421315.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.73529 (25/34),0.64103 (25/39),19,0.8390582302469499
15652,GCF_001421315.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.76471 (26/34),0.72222 (26/36),13,0.3839520636569048
15653,GCF_001421315.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.91176 (31/34),0.86111 (31/36),18,0.1760428845481506
15654,GCF_001421315.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.85294 (29/34),0.82857 (29/35),16,0.1783527181808363
15655,GCF_001421315.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.88235 (30/34),0.69767 (30/43),19,1.2809187394796382
15656,GCF_001421315.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.67647 (23/34),0.53488 (23/43),7,0.5037653832746283
15657,GCF_001421315.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.88235 (30/34),0.88235 (30/34),17,0.004084574275329739
15658,GCF_001421315.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.73529 (25/34),0.64103 (25/39),8,0.25532857232919565
15659,GCF_001421315.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.79412 (27/34),0.65854 (27/41),14,0.3287351673059174
15660,GCF_001421315.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.79412 (27/34),0.67500 (27/40),12,0.27943430870560326
15661,GCF_001421315.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.73529 (25/34),0.67568 (25/37),13,0.39807355035174613
15662,GCF_001421315.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.97059 (33/34),0.91667 (33/36),17,0.15030660130305507
15663,GCF_001421315.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.73529 (25/34),0.60976 (25/41),20,0.11601394086834332
15664,GCF_001421315.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.85294 (29/34),0.78378 (29/37),3,0.4956355093278928
15665,GCF_001421315.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.88235 (30/34),0.78947 (30/38),17,0.44920584035537864
15666,GCF_001421315.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.76471 (26/34),0.60465 (26/43),8,0.5977504834089016
15667,GCF_001421315.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.94118 (32/34),0.88889 (32/36),2,0.22927159135601416
15668,GCF_001421315.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.91176 (31/34),0.91176 (31/34),1,0.30733987892550446
15669,GCF_001421315.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.88235 (30/34),0.78947 (30/38),3,0.21610603140743492
15670,GCF_001421315.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.82353 (28/34),0.75676 (28/37),11,0.15585637603082994
15671,GCF_001421315.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.82353 (28/34),0.75676 (28/37),15,0.23007078230634317
15672,GCF_001421315.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.85294 (29/34),0.70732 (29/41),18,0.12570601153629685
15673,GCF_001421315.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.82353 (28/34),0.68293 (28/41),21,0.31168817732750675
15674,GCF_001421315.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.76471 (26/34),0.68421 (26/38),15,0.2547993446864586
15675,GCF_001421315.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.85294 (29/34),0.74359 (29/39),25,0.47730954815451887
15676,GCF_001421315.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.67647 (23/34),0.62162 (23/37),9,0.26860017472565967
15677,GCF_001421315.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.61765 (21/34),0.70000 (21/30),12,0.06977663401016224
15678,GCF_001421315.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.82353 (28/34),0.65116 (28/43),17,0.5642750720858706
15679,GCF_001421315.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.70588 (24/34),0.60000 (24/40),11,0.21130564921577713
15680,GCF_001421315.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.73529 (25/34),0.59524 (25/42),16,0.23820997338574829
15681,GCF_001421315.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.70588 (24/34),0.68571 (24/35),4,0.30185280932551456
15682,GCF_001421315.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.91176 (31/34),0.91176 (31/34),14,0.04310359969375872
15683,GCF_001421315.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.88235 (30/34),0.71429 (30/42),10,0.28280368944563544
15684,GCF_001421315.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,1.00000 (34/34),0.91892 (34/37),13,0.33660062213569913
15685,GCF_001421315.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.79412 (27/34),0.69231 (27/39),5,0.5075944934439721
15686,GCF_001421315.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.79412 (27/34),0.90000 (27/30),11,0.35862909920812186
15687,GCF_001421315.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.70588 (24/34),0.60000 (24/40),8,0.4712351253062469
15688,GCF_001421315.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.76471 (26/34),0.61905 (26/42),7,0.33942362401145115
15689,GCF_001421315.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.82353 (28/34),0.70000 (28/40),9,0.732504756432713
15690,GCF_001421315.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.79412 (27/34),0.61364 (27/44),20,0.41932328175146927
15691,GCF_916858655.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.69231 (27/39),0.75000 (27/36),14,1.5451684329354205
15692,GCF_916858655.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.71795 (28/39),0.77778 (28/36),7,0.5637680006486124
15693,GCF_916858655.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.74359 (29/39),0.82857 (29/35),10,0.560702667267626
15694,GCF_916858655.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.69231 (27/39),0.62791 (27/43),16,3.1947423803643873
15695,GCF_916858655.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.66667 (26/39),0.60465 (26/43),9,1.7655121044715718
15696,GCF_916858655.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.66667 (26/39),0.76471 (26/34),6,0.8465700001849883
15697,GCF_916858655.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.64103 (25/39),0.64103 (25/39),9,1.3086223426060837
15698,GCF_916858655.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.76923 (30/39),0.73171 (30/41),9,1.4436213452524238
15699,GCF_916858655.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.69231 (27/39),0.67500 (27/40),6,1.352954195485278
15700,GCF_916858655.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.74359 (29/39),0.78378 (29/37),4,1.5711386692648663
15701,GCF_916858655.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.66667 (26/39),0.72222 (26/36),16,1.1154808224337096
15702,GCF_916858655.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.66667 (26/39),0.63415 (26/41),9,1.052414623024191
15703,GCF_916858655.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.74359 (29/39),0.78378 (29/37),10,1.7505607928789582
15704,GCF_916858655.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.74359 (29/39),0.76316 (29/38),7,0.2690110535270193
15705,GCF_916858655.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.74359 (29/39),0.67442 (29/43),6,1.9383561763940849
15706,GCF_916858655.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.71795 (28/39),0.77778 (28/36),13,0.4960552600245291
15707,GCF_916858655.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.71795 (28/39),0.82353 (28/34),12,0.40671776321732067
15708,GCF_916858655.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.74359 (29/39),0.76316 (29/38),7,1.2364898059127243
15709,GCF_916858655.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.82051 (32/39),0.86486 (32/37),9,0.5910785010869167
15710,GCF_916858655.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.74359 (29/39),0.78378 (29/37),8,1.2621717959867091
15711,GCF_916858655.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.71795 (28/39),0.68293 (28/41),9,0.6336931769041997
15712,GCF_916858655.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.82051 (32/39),0.78049 (32/41),7,1.4122709380316913
15713,GCF_916858655.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.69231 (27/39),0.71053 (27/38),9,1.307649062154034
15714,GCF_916858655.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.69231 (27/39),0.69231 (27/39),12,0.2448699275952507
15715,GCF_916858655.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.69231 (27/39),0.72973 (27/37),9,1.3330295922218651
15716,GCF_916858655.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.53846 (21/39),0.70000 (21/30),12,0.7191048783267951
15717,GCF_916858655.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.76923 (30/39),0.69767 (30/43),12,0.17566166147147663
15718,GCF_916858655.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.71795 (28/39),0.70000 (28/40),2,0.5182445747178102
15719,GCF_916858655.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.71795 (28/39),0.66667 (28/42),8,0.48525554613179783
15720,GCF_916858655.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.76923 (30/39),0.85714 (30/35),8,1.3941831235601208
15721,GCF_916858655.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.64103 (25/39),0.73529 (25/34),8,0.9183282600169627
15722,GCF_916858655.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.74359 (29/39),0.69048 (29/42),8,1.3591506828660693
15723,GCF_916858655.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.69231 (27/39),0.72973 (27/37),11,0.3759220217242851
15724,GCF_916858655.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.69231 (27/39),0.69231 (27/39),7,1.7725540610430257
15725,GCF_916858655.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.58974 (23/39),0.76667 (23/30),19,0.3536131614719463
15726,GCF_916858655.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.74359 (29/39),0.72500 (29/40),8,0.2500097357749509
15727,GCF_916858655.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.79487 (31/39),0.73810 (31/42),5,1.463278039525373
15728,GCF_916858655.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.74359 (29/39),0.72500 (29/40),8,0.061502557738180655
15729,GCF_916858655.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.79487 (31/39),0.70455 (31/44),7,0.2957289251096192
15730,GCF_001422605.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.66667 (24/36),0.66667 (24/36),20,0.627586977019432
15731,GCF_001422605.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.72222 (26/36),0.74286 (26/35),6,0.6307836760420923
15732,GCF_001422605.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.75000 (27/36),0.62791 (27/43),10,0.6481197574521622
15733,GCF_001422605.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.75000 (27/36),0.62791 (27/43),7,0.08657331620369317
15734,GCF_001422605.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.69444 (25/36),0.73529 (25/34),11,0.3783222042383576
15735,GCF_001422605.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.77778 (28/36),0.71795 (28/39),9,0.10246201206832696
15736,GCF_001422605.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.69444 (25/36),0.60976 (25/41),19,0.04155598324603931
15737,GCF_001422605.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.69444 (25/36),0.62500 (25/40),16,0.08169059891558023
15738,GCF_001422605.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.88889 (32/36),0.86486 (32/37),6,0.010203739757811182
15739,GCF_001422605.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.72222 (26/36),0.72222 (26/36),12,0.20311581459167427
15740,GCF_001422605.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.66667 (24/36),0.58537 (24/41),14,0.2400849245486001
15741,GCF_001422605.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.69444 (25/36),0.67568 (25/37),12,0.08069892636012198
15742,GCF_001422605.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.72222 (26/36),0.68421 (26/38),4,1.005631413423466
15743,GCF_001422605.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.75000 (27/36),0.62791 (27/43),11,0.15448397770878197
15744,GCF_001422605.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.69444 (25/36),0.69444 (25/36),17,0.7012529556519639
15745,GCF_001422605.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.72222 (26/36),0.76471 (26/34),14,0.8092957233399207
15746,GCF_001422605.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.72222 (26/36),0.68421 (26/38),12,0.1380192416735384
15747,GCF_001422605.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.80556 (29/36),0.78378 (29/37),12,0.5996498168988591
15748,GCF_001422605.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.69444 (25/36),0.67568 (25/37),14,0.12509953375369157
15749,GCF_001422605.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.66667 (24/36),0.58537 (24/41),7,0.5579231577366421
15750,GCF_001422605.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.72222 (26/36),0.63415 (26/41),12,0.055092275419171895
15751,GCF_001422605.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.80556 (29/36),0.76316 (29/38),15,0.1029269894962518
15752,GCF_001422605.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.72222 (26/36),0.66667 (26/39),5,1.0445255978284969
15753,GCF_001422605.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.72222 (26/36),0.70270 (26/37),19,0.09092848261367378
