,model1,model2,mro_model1,mro_model2,mip,GRD
1241,GCF_001423925.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),5,0.4969686538290374
1242,GCF_001423925.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.80000 (28/35),0.75676 (28/37),5,0.4372690921658686
1243,GCF_001423925.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.80000 (28/35),0.70000 (28/40),3,0.2605101692047135
1244,GCF_001423925.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.71429 (25/35),0.69444 (25/36),6,0.5416141700770603
1245,GCF_001423925.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.77143 (27/35),0.69231 (27/39),4,0.2092801178469493
1246,GCF_001424425.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.85714 (30/35),0.76923 (30/39),3,1.034507639748041
1247,GCF_001423945.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.70732 (29/41),0.69048 (29/42),6,1.1532577295996502
1248,GCF_001423945.1.RAST.fbamodel,GCF_001423185.1.RAST.fbamodel,0.58537 (24/41),0.70588 (24/34),15,0.4660402880175513
1249,GCF_001423945.1.RAST.fbamodel,GCF_001424665.1.RAST.fbamodel,0.70732 (29/41),0.72500 (29/40),14,0.6352622132837638
1250,GCF_001423965.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),19,0.1684442170633491
1251,GCF_001423965.1.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.80000 (28/35),0.71795 (28/39),4,0.5438661118820343
1252,GCF_001423965.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.80000 (28/35),0.66667 (28/42),6,0.7170736076280559
1253,GCF_001423965.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.80000 (28/35),0.68293 (28/41),3,0.580748544150899
1254,GCF_001423965.1.RAST.fbamodel,GCF_001421585.1.RAST.fbamodel,0.80000 (28/35),0.59574 (28/47),2,0.3914248782913566
1255,GCF_001423965.1.RAST.fbamodel,GCF_001421685.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),4,0.3412058576648434
1256,GCF_001423965.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.77143 (27/35),0.64286 (27/42),4,0.2604743524771503
1257,GCF_001423965.1.RAST.fbamodel,GCF_001423185.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),4,0.1690653894655895
1258,GCF_001423965.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),6,0.4969686538288824
1259,GCF_001423965.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.77143 (27/35),0.67500 (27/40),3,0.260510169204844
1260,GCF_001423965.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.71429 (25/35),0.69444 (25/36),6,0.5416141700769006
1261,GCF_001423965.1.RAST.fbamodel,GCF_920939475.1.RAST.fbamodel,0.68571 (24/35),0.64865 (24/37),4,0.5457692048554391
1262,GCF_001423965.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.77143 (27/35),0.69231 (27/39),4,0.2092801178470745
1263,GCF_001423965.1.RAST.fbamodel,GCF_920939515.1.RAST.fbamodel,0.80000 (28/35),0.75676 (28/37),4,0.4208875934257274
1264,GCF_001423965.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.65714 (23/35),0.74194 (23/31),3,0.0018517719354311
1265,GCF_001423965.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,0.77143 (27/35),0.61364 (27/44),0,0.3387674389941802
1266,GCF_001423965.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.74286 (26/35),0.76471 (26/34),4,0.218808368861147
1267,GCF_001421325.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.62500 (25/40),0.58140 (25/43),2,0.1753361411700821
1268,GCF_001421325.1.RAST.fbamodel,GCF_001423865.2.RAST.fbamodel,0.70000 (28/40),0.77778 (28/36),4,1.583457357014221
1269,GCF_001421325.1.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.62500 (25/40),0.71429 (25/35),3,0.7164088892586604
1270,GCF_001421325.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.65000 (26/40),0.70270 (26/37),4,0.8087561657995167
1271,GCF_001421325.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.90000 (36/40),0.87805 (36/41),3,0.0573939340299993
1272,GCF_001421325.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.77500 (31/40),0.75610 (31/41),4,0.8844231523513236
1273,GCF_001421325.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.57500 (23/40),0.69697 (23/33),2,0.13551441003374
1274,GCF_001421325.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.65000 (26/40),0.66667 (26/39),4,0.8087221730320945
1275,GCF_001421325.1.RAST.fbamodel,GCF_001426065.1.RAST.fbamodel,0.85000 (34/40),0.89474 (34/38),2,0.1378331793794951
1276,GCF_001421325.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.67500 (27/40),0.67500 (27/40),1,0.0378719742834916
1277,GCF_001421325.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.70000 (28/40),0.68293 (28/41),1,0.0252094760961485
1278,GCF_001421325.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,0.65000 (26/40),0.76471 (26/34),6,0.0616457229567906
1279,GCF_001421325.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.72500 (29/40),0.76316 (29/38),5,0.854163672525618
1280,GCF_001421325.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.72500 (29/40),0.80556 (29/36),0,1.072543072707472
1281,GCF_001421325.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.75000 (30/40),0.85714 (30/35),3,0.3906473129527684
1282,GCF_001421325.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.67500 (27/40),0.81818 (27/33),6,0.0066903406742605
1283,GCF_001421325.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.77500 (31/40),0.86111 (31/36),5,0.5046696149999106
1284,GCF_001421325.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.67500 (27/40),0.69231 (27/39),3,1.3529541954852955
1285,GCF_001421325.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.60000 (24/40),0.75000 (24/32),8,0.642032650080126
1286,GCF_001421325.1.RAST.fbamodel,GCF_001424455.1.RAST.fbamodel,0.77500 (31/40),0.81579 (31/38),4,0.6806595431838133
1287,GCF_001421325.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.75000 (30/40),0.78947 (30/38),5,0.8609519715413843
1288,GCF_001421325.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.60000 (24/40),0.72727 (24/33),0,0.0877561782789341
1289,GCF_001421325.1.RAST.fbamodel,GCF_001424125.1.RAST.fbamodel,0.57500 (23/40),0.74194 (23/31),4,0.5184889108040329
1290,GCF_001421325.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.70000 (28/40),0.77778 (28/36),3,0.1158598785188485
1291,GCF_001421325.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.60000 (24/40),0.70588 (24/34),4,0.5076241287144684
1292,GCF_001421325.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.60000 (24/40),0.72727 (24/33),0,0.0991896834488682
1293,GCF_001421325.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.80000 (32/40),0.88889 (32/36),3,0.0521271226561474
1294,GCF_001421325.1.RAST.fbamodel,GCF_001424665.1.RAST.fbamodel,0.75000 (30/40),0.75000 (30/40),3,0.146425074618012
1295,GCF_001421325.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.70000 (28/40),0.77778 (28/36),3,0.5727722486993375
1296,GCF_001421325.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.52500 (21/40),0.67742 (21/31),2,0.4921844338636607
1297,GCF_001421325.1.RAST.fbamodel,GCF_001425495.1.RAST.fbamodel,0.72500 (29/40),0.72500 (29/40),3,0.1505174890816214
1298,GCF_001421435.1.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.75758 (25/33),0.64103 (25/39),8,0.01813167594614
1299,GCF_001421435.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.72727 (24/33),0.63158 (24/38),3,0.1062012832575111
1300,GCF_001421435.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.69697 (23/33),0.67647 (23/34),6,0.2896686895870802
1301,GCF_001421275.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.69444 (25/36),0.60976 (25/41),17,0.0448784205390725
1302,GCF_001421275.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.69444 (25/36),0.64103 (25/39),4,0.2404683604861662
1303,GCF_916858675.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,0.69048 (29/42),0.65909 (29/44),5,1.0066578337808103
1304,GCF_001421585.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.55319 (26/47),0.74286 (26/35),5,0.1746134587553796
1305,GCF_942548115.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.81579 (31/38),0.79487 (31/39),9,0.0864883712891123
1306,GCF_942548115.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.81579 (31/38),0.81579 (31/38),2,0.0864097595971904
1307,GCF_942548115.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.81579 (31/38),0.81579 (31/38),5,0.0903872263176698
1308,GCF_942548115.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.76316 (29/38),0.76316 (29/38),4,0.6222129335984846
1309,GCF_920984735.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.61538 (24/39),0.61538 (24/39),12,1.4479967280470245
1310,GCF_001422145.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.65000 (26/40),0.76471 (26/34),10,0.1023348642827021
1311,GCF_001422145.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.52500 (21/40),0.67742 (21/31),5,0.1137407693049021
1312,GCF_001422245.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.68571 (24/35),0.72727 (24/33),11,0.0153988041120205
1313,GCF_001422325.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.76471 (26/34),0.74286 (26/35),4,0.2277778255198614
1314,GCF_001422865.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.70000 (28/40),0.71795 (28/39),9,1.1059614995368066
1315,GCF_001422865.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.62500 (25/40),0.59524 (25/42),5,1.1400845141953029
1316,GCF_001422865.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.70000 (28/40),0.73684 (28/38),4,1.1058091249686064
1317,GCF_001422865.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.70000 (28/40),0.73684 (28/38),3,1.1135187259182058
1318,GCF_001422865.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.75000 (30/40),0.76923 (30/39),5,1.0531648648326692
1319,GCF_001422865.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.67500 (27/40),0.71053 (27/38),4,0.1948612728480412
1320,GCF_001421685.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.73684 (28/38),0.70000 (28/40),3,0.065175920099354
1321,GCF_001422455.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,0.61905 (26/42),0.74286 (26/35),6,0.6501304642485087
1322,GCF_001422955.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.79487 (31/39),0.75610 (31/41),6,0.960723286041755
1323,GCF_001422955.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.76923 (30/39),0.76923 (30/39),0,0.0257147565734313
1324,GCF_001422955.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.82051 (32/39),0.88889 (32/36),4,0.7653838793633563
1325,GCF_001423335.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.75000 (30/40),0.76923 (30/39),4,0.9245237582855635
1326,GCF_001423335.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.77500 (31/40),0.81579 (31/38),2,0.0919187781718625
1327,GCF_001423365.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.75610 (31/41),0.79487 (31/39),4,0.9010437152700334
1328,GCF_001423365.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.78049 (32/41),0.84211 (32/38),2,0.0785968850174854
1329,GCF_001422525.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.76190 (32/42),0.86486 (32/37),6,0.1018953182562507
1330,GCF_001422525.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.66667 (28/42),0.77778 (28/36),3,0.0998756210018794
1331,GCF_001422525.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.69048 (29/42),0.80556 (29/36),5,0.907790537119212
1332,GCF_001422525.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.59524 (25/42),0.75758 (25/33),4,1.0497058840464168
1333,GCF_001422525.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.59524 (25/42),0.69444 (25/36),5,1.1026628985828657
1334,GCF_001422525.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.61905 (26/42),0.76471 (26/34),4,0.2498759447457726
1335,GCF_001422525.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.59524 (25/42),0.75758 (25/33),5,1.0712505309903384
1336,GCF_001422525.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.76190 (32/42),0.88889 (32/36),5,0.7909842752094444
1337,GCF_001422525.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.57143 (24/42),0.77419 (24/31),2,0.2628084635083983
1338,GCF_001423105.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.70588 (24/34),0.72727 (24/33),4,0.0695794138097384
1339,GCF_001423105.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.79412 (27/34),0.67500 (27/40),5,0.101852342474789
1340,GCF_001423105.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.82353 (28/34),0.68293 (28/41),8,0.0884092554322481
1341,GCF_001423105.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.79412 (27/34),0.72973 (27/37),13,0.3929715642922577
1342,GCF_001423105.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.88235 (30/34),0.83333 (30/36),9,0.4172991822632259
1343,GCF_001423105.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.79412 (27/34),0.77143 (27/35),7,0.6680580209574849
1344,GCF_001423105.1.RAST.fbamodel,GCF_001424485.1.RAST.fbamodel,0.82353 (28/34),0.75676 (28/37),6,0.583070872492158
1345,GCF_001423105.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.82353 (28/34),0.73684 (28/38),5,0.0090973472583351
1346,GCF_001423105.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.73529 (25/34),0.67568 (25/37),9,0.6144483297021415
1347,GCF_001423425.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.75758 (25/33),0.65789 (25/38),9,1.3837591145694828
1348,GCF_920984705.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.76471 (26/34),0.66667 (26/39),12,1.283583658480103
1349,GCF_920984705.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.79412 (27/34),0.71053 (27/38),4,1.1413455022347825
1350,GCF_001421765.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.67568 (25/37),0.62500 (25/40),5,0.8725871714296539
1351,GCF_001423745.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,0.82857 (29/35),0.82857 (29/35),6,0.0142667481206721
1352,GCF_001423845.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.86111 (31/36),0.75610 (31/41),4,0.0443981972080082
1353,GCF_001423985.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.64706 (22/34),0.61111 (22/36),8,1.0932091294121635
1354,GCF_001423985.1.RAST.fbamodel,GCF_001423765.1.RAST.fbamodel,0.73529 (25/34),0.71429 (25/35),2,0.0944430868935888
1355,GCF_001423985.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.76471 (26/34),0.72222 (26/36),3,0.002447520542175
1356,GCF_001423985.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.82353 (28/34),0.84848 (28/33),1,0.0883374871688996
1357,GCF_916862475.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.81579 (31/38),0.75610 (31/41),6,0.9677593262290276
1358,GCF_001424105.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.81818 (27/33),0.71053 (27/38),4,1.1190717443573823
1359,GCF_001424105.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.66667 (22/33),0.61111 (22/36),5,0.6367136699847379
1360,GCF_001424105.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,1.00000 (33/33),1.00000 (33/33),1,0.010511091914021
1361,GCF_001424125.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.80645 (25/31),0.69444 (25/36),2,0.0091842725249177
1362,GCF_001424145.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.78788 (26/33),0.66667 (26/39),4,1.2835836584800524
1363,GCF_001424145.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.81818 (27/33),0.71053 (27/38),4,1.1413455022347276
1364,GCF_001424145.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.72727 (24/33),0.63158 (24/38),3,0.1564295846404332
1365,GCF_001425355.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.83871 (26/31),0.66667 (26/39),9,2.312370485568464
1366,GCF_001425355.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.70968 (22/31),0.61111 (22/36),8,1.3990305276229271
1367,GCF_001425385.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.75000 (27/36),0.71053 (27/38),4,0.8515945149615302
1368,GCF_916856905.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.66667 (30/45),0.69767 (30/43),5,0.3523684560717872
1369,GCF_916856905.1.RAST.fbamodel,GCF_001423885.1.RAST.fbamodel,0.60000 (27/45),0.71053 (27/38),5,0.284545214607885
1370,GCF_916856905.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.71111 (32/45),0.76190 (32/42),7,0.3215873671017746
1371,GCF_916856905.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.64444 (29/45),0.78378 (29/37),4,0.5719728558312748
1372,GCF_916856905.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.64444 (29/45),0.78378 (29/37),4,0.5719802415411773
1373,GCF_916856905.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.66667 (30/45),0.73171 (30/41),4,0.2166614740530565
1374,GCF_916856905.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.66667 (30/45),0.73171 (30/41),4,0.1949600294858403
1375,GCF_916856905.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.57778 (26/45),0.78788 (26/33),6,0.0133052473548147
1376,GCF_916856905.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.64444 (29/45),0.74359 (29/39),4,0.5719506986100995
1377,GCF_916856905.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.68889 (31/45),0.79487 (31/39),3,0.3558120569588835
1378,GCF_916856905.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.60000 (27/45),0.72973 (27/37),7,0.4862323487412928
1379,GCF_916856905.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.55556 (25/45),0.69444 (25/36),15,0.0344953938398816
1380,GCF_916856905.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.60000 (27/45),0.72973 (27/37),5,0.2852538807085483
1381,GCF_916856905.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.53333 (24/45),0.80000 (24/30),18,0.5107269020703171
1382,GCF_916856905.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.57778 (26/45),0.72222 (26/36),3,0.8012360215502391
1383,GCF_916856905.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.66667 (30/45),0.73171 (30/41),5,0.2517281989920626
1384,GCF_916856905.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.60000 (27/45),0.75000 (27/36),7,0.307700258084097
1385,GCF_916856905.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.53333 (24/45),0.68571 (24/35),7,0.5390680611429497
1386,GCF_916856905.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.68889 (31/45),0.86111 (31/36),4,0.1649402280715919
1387,GCF_916856905.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.64444 (29/45),0.80556 (29/36),4,0.1865407534468641
1388,GCF_916856905.1.RAST.fbamodel,GCF_001424455.1.RAST.fbamodel,0.62222 (28/45),0.73684 (28/38),4,0.4606521567680516
1389,GCF_916856905.1.RAST.fbamodel,GCF_001424065.1.RAST.fbamodel,0.51111 (23/45),0.69697 (23/33),10,0.1591657415711345
1390,GCF_916856905.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.57778 (26/45),0.78788 (26/33),5,0.2515969618165222
1391,GCF_916856905.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.60000 (27/45),0.77143 (27/35),3,0.3102686763598058
1392,GCF_916856905.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.60000 (27/45),0.79412 (27/34),3,0.3102680100400907
1393,GCF_916856905.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.57778 (26/45),0.78788 (26/33),5,0.2647526125214852
1394,GCF_916856905.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.66667 (30/45),0.83333 (30/36),2,0.0936156718680447
1395,GCF_916856905.1.RAST.fbamodel,GCF_001425405.1.RAST.fbamodel,0.64444 (29/45),0.76316 (29/38),14,0.1540812257855895
1396,GCF_916856905.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.60000 (27/45),0.81818 (27/33),5,0.1841284381946601
1397,GCF_916856905.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.48889 (22/45),0.70968 (22/31),2,0.2968494544051102
1398,GCF_001425545.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.68421 (26/38),0.76471 (26/34),16,0.1346385351865159
1399,GCF_001425545.1.RAST.fbamodel,GCF_001421245.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),7,0.0665210872864754
1400,GCF_001425545.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.76316 (29/38),0.70732 (29/41),5,0.4214525540463925
1401,GCF_001425545.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.78947 (30/38),0.76923 (30/39),2,0.8423995535504186
1402,GCF_001425545.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.76316 (29/38),0.76316 (29/38),5,0.7276415438794932
1403,GCF_001425545.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.81579 (31/38),0.93939 (31/33),6,0.2479294327220648
1404,GCF_001425545.1.RAST.fbamodel,GCF_001423495.1.RAST.fbamodel,0.78947 (30/38),0.81081 (30/37),7,0.506599568709786
1405,GCF_001425545.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.81579 (31/38),0.88571 (31/35),9,0.1473722854916218
1406,GCF_001425545.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),8,0.3978412648991679
1407,GCF_001425545.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),7,0.3181603329558106
1408,GCF_001425545.1.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.63158 (24/38),0.61538 (24/39),5,0.1645124118389848
1409,GCF_001425545.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.65789 (25/38),0.75758 (25/33),17,0.485037675233411
1410,GCF_001425545.1.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),8,0.5221599535363148
1411,GCF_001425545.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),5,0.6040485941049804
1412,GCF_001425545.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.65789 (25/38),0.64103 (25/39),4,0.6762123417372697
1413,GCF_001425545.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),5,0.6040561305185652
1414,GCF_001425545.1.RAST.fbamodel,GCF_001421705.1.RAST.fbamodel,0.78947 (30/38),0.90909 (30/33),4,0.2080361223175695
1415,GCF_001425545.1.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,0.68421 (26/38),0.65000 (26/40),8,0.2830366342533181
1416,GCF_001425545.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.65789 (25/38),0.60976 (25/41),5,0.6711597545179014
1417,GCF_001425545.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.73684 (28/38),0.84848 (28/33),5,0.007006298110765
1418,GCF_001425545.1.RAST.fbamodel,GCF_001421685.1.RAST.fbamodel,0.71053 (27/38),0.71053 (27/38),9,0.7781195388347093
1419,GCF_001425545.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.65789 (25/38),0.59524 (25/42),7,0.6710887903829345
1420,GCF_001425545.1.RAST.fbamodel,GCF_001421765.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),7,0.318160332955879
1421,GCF_001425545.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.65789 (25/38),0.83333 (25/30),8,0.5415529309890839
1422,GCF_001425545.1.RAST.fbamodel,GCF_001423215.1.RAST.fbamodel,0.57895 (22/38),0.75862 (22/29),19,0.353754665986461
1423,GCF_001425545.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.57895 (22/38),0.61111 (22/36),9,0.8379898210717096
1424,GCF_001425545.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.65789 (25/38),0.73529 (25/34),4,0.1291384428359225
1425,GCF_001425545.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.71053 (27/38),0.77143 (27/35),8,0.2332653731383643
1426,GCF_001425545.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.73684 (28/38),0.70000 (28/40),4,0.6711362748335618
1427,GCF_001425545.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.57895 (22/38),0.66667 (22/33),7,0.1351581320017343
1428,GCF_001425545.1.RAST.fbamodel,GCF_001423765.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),6,0.0405820641407087
1429,GCF_001425545.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.71053 (27/38),0.65854 (27/41),7,0.2772694199818198
